NU_INSCRICAO,tipo_faixa_etaria,tipo_sexo,tipo_estado_civil,tipo_cor_raca,tipo_nacionalidade,tipo_conclusao,ano_de_concusao,tipo_escola,tipo_treineiro,regiao,uf_prova,municipio_prova,q01_escolaridade_pai,q02_escolaridade_mae,q03_ocupacao_pai,q04_ocupacao_mae,q05_pessoas_residencia,q06_renda_familiar,renda_per_capita,faixa_renda_per_capita,q07_empregado_domestico,q08_tem_banheiro,q09_qtd_quartos,q10_tem_carro,q11_tem_motocicleta,q12_tem_geladeira,q13_tem_freezer,q14_tem_maquina_lavar_roupa,q15_tem_maquina_secar_roupa,q17_tem_maquina_lavar_louca,q16_tem_microondas,q18_tem_aspirador_po,q19_tem_tv_cores,q20_tem_dvd,q21_tem_tv_assinatura,q23_tem_telefone_fixo,q22_tem_celular,q24_tem_computador,q25_tem_internet,indice_tecnologico,indice_eletrodomesticos,indice_transporte,indice_estrutura_casa,indice_escolaridade_pais,indice_max_escolaridade_pais,lingua_estrangeira,status_redacao,nota_cn,nota_ch,nota_lc,nota_mt,nota_red_comp1,nota_red_comp2,nota_red_comp3,nota_red_comp4,nota_red_comp5,nota_redacao,nota_media_geral
210059868185,3,Masculino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,SP,Guarulhos,3.0,4.0,F,B,5,6,924.0,3,0,2,3,1,0,1,1,1,0,0,1,1,3,1,0,0,4,3,1,12,5,1,5,7.0,4.0,Inglês,Sem problemas,473.6,554.7,553.6,624.9,140.0,120.0,120.0,140.0,120.0,640.0,551.7
210058387369,4,Masculino,1,Parda,Brasileiro(a),3,0,Não Respondeu,É treineiro,Nordeste,PI,Barras,1.0,2.0,A,B,4,1,165.0,1,1,1,3,0,2,1,0,1,0,0,1,0,1,0,0,0,3,0,1,5,3,2,5,3.0,2.0,Inglês,Sem problemas,417.9,442.4,343.7,360.6,80.0,120.0,80.0,80.0,120.0,480.0,391.2
210060811467,8,Feminino,1,Parda,Brasileiro(a),4,6,Não Respondeu,Não é treineiro,Nordeste,SE,Aracaju,3.0,3.0,C,A,1,1,660.0,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,0,2,6.0,3.0,Espanhol,Sem problemas,512.7,518.2,541.3,493.0,120.0,120.0,120.0,120.0,120.0,600.0,516.3
210059540808,7,Feminino,1,Parda,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Nordeste,CE,Tianguá,,4.0,F,F,1,1,660.0,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,2,4.0,4.0,Espanhol,Sem problemas,0.0,314.7,450.4,0.0,100.0,100.0,80.0,60.0,80.0,420.0,191.3
210059401168,3,Masculino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Sudeste,MG,Juatuba,,4.0,C,F,5,7,1188.0,4,0,1,3,2,0,1,1,1,0,0,0,1,2,0,1,0,4,3,1,11,4,2,4,4.0,4.0,Inglês,Sem problemas,619.6,728.0,656.1,778.1,160.0,200.0,160.0,160.0,200.0,880.0,695.4
210059868186,5,Feminino,1,Parda,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Sudeste,MG,Santa Luzia,1.0,1.0,B,B,2,1,330.0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,5,1,0,3,2.0,1.0,Inglês,Sem problemas,485.4,497.7,506.0,393.0,120.0,180.0,120.0,120.0,100.0,640.0,470.5
210059085176,3,Masculino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Sudeste,SP,Santo André,4.0,4.0,C,B,4,5,907.5,3,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,3,1,1,7,3,2,2,8.0,4.0,Inglês,Sem problemas,549.5,550.4,501.5,459.1,120.0,60.0,60.0,100.0,40.0,380.0,515.1
210059260108,5,Feminino,1,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,BA,Salvador,,,F,B,6,1,110.0,1,0,1,2,0,0,1,0,1,0,0,0,0,2,0,1,0,4,0,1,8,2,0,3,0.0,,Inglês,Sem problemas,442.0,464.3,448.4,439.2,120.0,120.0,120.0,120.0,60.0,540.0,448.5
210061244841,3,Feminino,1,Preta,Brasileiro(a) Naturalizado(a),4,1,Não Respondeu,Não é treineiro,Sul,RS,Cachoeirinha,,4.0,F,C,3,2,550.0,2,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1,5,1,0,3,4.0,4.0,Espanhol,Sem problemas,459.7,394.3,464.9,410.9,80.0,140.0,80.0,100.0,80.0,480.0,432.4
210058969690,7,Feminino,1,Parda,Brasileiro(a),4,4,Não Respondeu,Não é treineiro,Centro-Oeste,DF,Brasília,1.0,4.0,A,D,2,2,825.0,3,0,1,2,1,0,1,0,1,0,0,1,0,1,0,0,0,2,1,1,5,3,1,3,5.0,4.0,Espanhol,Sem problemas,431.3,518.0,443.9,482.2,120.0,120.0,120.0,140.0,0.0,500.0,468.8
210059974506,2,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Sul,RS,Novo Hamburgo,3.0,4.0,B,B,3,5,1210.0,4,0,1,2,1,0,1,1,1,1,0,1,1,2,0,1,1,3,1,1,9,6,1,3,7.0,4.0,Inglês,Sem problemas,567.0,615.2,599.0,685.7,120.0,120.0,120.0,120.0,120.0,600.0,616.7
210059899844,3,Feminino,1,Branca,Brasileiro(a),2,0,Privada,Não é treineiro,Nordeste,PE,Recife,5.0,5.0,D,D,3,4,990.0,3,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,4,3,1,2,10.0,5.0,Inglês,Sem problemas,483.9,551.7,485.9,692.7,160.0,160.0,160.0,160.0,200.0,840.0,553.6
210060450360,5,Feminino,1,Parda,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Nordeste,MA,Paço do Lumiar,4.0,6.0,B,D,4,4,742.5,3,0,2,3,1,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1,5,1,1,5,10.0,6.0,Inglês,Sem problemas,542.1,599.5,585.1,536.8,120.0,120.0,120.0,120.0,120.0,600.0,565.9
210060376462,3,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Sudeste,SP,José Bonifácio,6.0,4.0,D,B,2,2,825.0,3,0,2,2,1,0,1,1,1,0,0,0,1,1,0,0,0,2,1,1,5,4,1,4,10.0,6.0,Inglês,Sem problemas,632.6,580.0,563.7,685.4,160.0,200.0,180.0,200.0,200.0,940.0,615.4
210059260109,3,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Sudeste,MG,Juiz de Fora,2.0,5.0,C,D,3,5,1210.0,4,0,2,2,1,0,1,1,1,1,0,0,1,1,0,1,1,3,1,1,8,5,1,4,7.0,5.0,Espanhol,Sem problemas,538.3,592.6,607.8,560.3,140.0,200.0,180.0,160.0,180.0,860.0,574.8
210061244842,3,Masculino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Sul,RS,Butiá,0.0,1.0,B,A,3,5,1210.0,4,0,1,3,1,0,1,1,1,0,0,1,1,2,0,0,0,3,0,1,6,5,1,4,1.0,1.0,Espanhol,Sem problemas,417.4,501.8,563.9,488.2,120.0,160.0,120.0,120.0,80.0,600.0,492.8
210061348805,4,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Nordeste,CE,Fortaleza,1.0,1.0,C,F,4,2,412.5,2,0,2,4,1,1,1,0,0,0,0,0,0,2,0,1,0,4,1,1,9,1,2,6,2.0,1.0,Espanhol,Sem problemas,517.9,490.5,513.5,476.6,160.0,180.0,200.0,180.0,160.0,880.0,499.6
210059602766,6,Feminino,1,Branca,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Norte,PA,Belém,2.0,4.0,B,B,3,1,220.0,1,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,3,0,1,5,2,0,3,6.0,4.0,Inglês,Sem problemas,476.7,588.7,555.6,590.2,160.0,200.0,120.0,140.0,160.0,780.0,552.8
210061244831,3,Masculino,1,Branca,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Sudeste,MG,Belo Horizonte,4.0,4.0,C,B,4,2,412.5,2,0,1,2,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,4,2,0,3,8.0,4.0,Inglês,Sem problemas,525.3,586.0,592.8,672.7,120.0,120.0,120.0,120.0,100.0,580.0,594.2
210059602755,2,Feminino,1,Branca,Brasileiro(a),3,0,Não Respondeu,É treineiro,Norte,PA,Altamira,1.0,0.0,A,A,3,1,220.0,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,1,3,1.0,1.0,Inglês,Sem problemas,552.6,577.3,545.8,584.8,160.0,200.0,140.0,180.0,180.0,860.0,565.1
210058954712,3,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Norte,PA,Capanema,4.0,2.0,F,A,4,1,165.0,1,0,1,3,1,0,1,0,1,0,0,0,0,1,0,0,0,3,1,1,6,2,1,4,6.0,4.0,Espanhol,Em Branco,460.6,566.2,468.0,520.5,0.0,0.0,0.0,0.0,0.0,0.0,503.8
210059974496,2,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Sul,PR,Ibaiti,2.0,3.0,C,B,3,2,550.0,2,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,2,0,1,5,1,1,1,5.0,3.0,Inglês,Sem problemas,433.3,508.6,571.7,477.6,140.0,160.0,120.0,140.0,140.0,700.0,497.8
210059897904,9,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Nordeste,CE,Juazeiro do Norte,,4.0,F,B,5,1,132.0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,1,5,1,0,3,4.0,4.0,Espanhol,Sem problemas,402.5,504.0,508.1,450.9,120.0,200.0,140.0,160.0,120.0,740.0,466.4
210060441021,6,Feminino,1,Parda,Brasileiro(a) Naturalizado(a),4,1,Não Respondeu,Não é treineiro,Norte,AC,Rio Branco,,1.0,C,B,2,1,330.0,1,0,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,4,2,0,4,1.0,1.0,Inglês,Sem problemas,331.8,476.9,454.5,342.6,80.0,80.0,80.0,80.0,40.0,360.0,401.5
210060376452,13,Masculino,1,Parda,Brasileiro(a),4,17,Não Respondeu,Não é treineiro,Nordeste,CE,Juazeiro do Norte,1.0,1.0,B,F,1,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4,0,0,2,2.0,1.0,Espanhol,Sem problemas,567.6,643.9,619.3,663.3,140.0,140.0,120.0,160.0,180.0,740.0,623.5
210058575147,4,Feminino,1,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,BA,Salvador,,2.0,F,B,2,0,0.0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,3,1,0,2,2.0,2.0,Inglês,Sem problemas,474.4,455.6,517.0,348.3,120.0,120.0,120.0,140.0,80.0,580.0,448.8
210061348785,4,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Centro-Oeste,MS,Dourados,1.0,1.0,A,B,3,2,550.0,2,0,1,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2,2,1,3,2.0,1.0,Espanhol,Sem problemas,421.1,354.9,496.8,388.5,100.0,120.0,100.0,120.0,20.0,460.0,415.3
210059602756,11,Feminino,1,Parda,Brasileiro(a),4,9,Não Respondeu,Não é treineiro,Sudeste,SP,Presidente Prudente,1.0,1.0,C,B,1,2,1650.0,5,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,1,2,2.0,1.0,Inglês,Sem problemas,625.1,597.5,596.5,589.2,100.0,120.0,100.0,120.0,80.0,520.0,602.1
210058954713,7,Feminino,1,Parda,Brasileiro(a),4,5,Não Respondeu,Não é treineiro,Nordeste,BA,Salvador,4.0,4.0,B,B,2,1,330.0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,1,5,1,0,3,8.0,4.0,Espanhol,Sem problemas,479.5,482.4,503.9,527.6,120.0,120.0,100.0,120.0,80.0,540.0,498.4
210058575152,7,Masculino,1,Branca,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Centro-Oeste,MT,Sorriso,2.0,5.0,C,D,4,7,1485.0,5,0,2,3,1,0,1,1,1,0,0,1,0,1,0,0,0,4,1,1,7,4,1,5,7.0,5.0,Espanhol,Sem problemas,575.4,580.2,543.8,544.8,100.0,180.0,120.0,160.0,180.0,740.0,561.0
210061348794,7,Feminino,1,Parda,Brasileiro(a),4,5,Não Respondeu,Não é treineiro,Sudeste,MG,Governador Valadares,,2.0,F,B,2,1,330.0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,3,2.0,2.0,Espanhol,Sem problemas,399.7,437.9,435.9,397.4,80.0,40.0,40.0,60.0,0.0,220.0,417.7
210061244837,3,Masculino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,BA,Feira de Santana,4.0,4.0,F,A,2,6,2310.0,6,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,1,6,1,0,3,8.0,4.0,Espanhol,Sem problemas,526.2,546.3,524.8,522.4,120.0,120.0,100.0,120.0,160.0,620.0,529.9
210058954724,4,Masculino,1,Preta,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Nordeste,PE,Nazaré da Mata,1.0,1.0,A,A,3,1,220.0,1,0,1,3,0,0,1,1,1,0,0,1,0,2,0,1,0,2,0,1,6,4,0,4,2.0,1.0,Espanhol,Sem problemas,456.9,483.3,433.3,379.2,120.0,200.0,160.0,160.0,140.0,780.0,438.2
210059974502,11,Masculino,1,Branca,Brasileiro(a),4,7,Não Respondeu,Não é treineiro,Sudeste,MG,Caratinga,1.0,1.0,A,A,3,2,550.0,2,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,1,2,2.0,1.0,Inglês,Sem problemas,506.4,603.5,504.4,468.3,120.0,200.0,140.0,180.0,160.0,800.0,520.7
210058575153,5,Feminino,1,Branca,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Nordeste,BA,Brumado,4.0,4.0,B,B,4,2,412.5,2,0,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,2,1,1,5,2,1,3,8.0,4.0,Inglês,Sem problemas,449.7,567.2,552.0,563.0,140.0,160.0,120.0,140.0,160.0,720.0,533.0
210061244838,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Sul,SC,Florianópolis,4.0,4.0,C,B,3,1,220.0,1,0,2,2,0,0,1,1,1,0,0,1,1,1,0,0,0,2,1,1,5,5,0,4,8.0,4.0,Inglês,Sem problemas,512.6,565.5,576.6,568.9,160.0,200.0,160.0,180.0,160.0,860.0,555.9
210059602762,2,Masculino,0,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,CE,Fortaleza,,1.0,F,B,6,3,385.0,2,0,3,3,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,3,3,0,6,1.0,1.0,Espanhol,Sem problemas,518.8,547.9,494.5,605.6,100.0,120.0,120.0,80.0,100.0,520.0,541.7
210061348795,4,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Sudeste,SP,Santos,3.0,5.0,B,B,4,2,412.5,2,0,1,1,0,0,1,1,1,1,0,1,0,2,0,1,0,3,0,1,7,5,0,2,8.0,5.0,Inglês,Sem problemas,497.5,496.1,554.2,419.6,120.0,160.0,140.0,160.0,200.0,780.0,491.8
210058969687,3,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,PI,São Raimundo Nonato,4.0,4.0,A,B,3,1,220.0,1,0,1,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,8.0,4.0,Espanhol,Sem problemas,414.3,417.2,461.4,508.1,140.0,200.0,180.0,200.0,160.0,880.0,450.2
210059974503,1,Masculino,1,Parda,Brasileiro(a),3,0,Não Respondeu,É treineiro,Nordeste,PE,Camaragibe,4.0,4.0,B,B,4,1,165.0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,0,2,8.0,4.0,Inglês,Sem problemas,480.8,501.2,367.9,566.9,120.0,160.0,120.0,120.0,0.0,520.0,479.2
210059899841,11,Feminino,3,Preta,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Sudeste,RJ,Queimados,1.0,3.0,C,F,3,2,550.0,2,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,3,2,0,2,4.0,3.0,Inglês,Sem problemas,591.7,575.7,628.0,362.8,120.0,120.0,140.0,120.0,40.0,540.0,539.6
210060450357,3,Feminino,1,Branca,Brasileiro(a),2,0,Privada,Não é treineiro,Sudeste,ES,Vila Velha,4.0,6.0,A,D,4,4,742.5,3,0,2,2,1,0,1,0,1,0,0,1,0,1,0,0,0,4,0,1,6,3,1,4,10.0,6.0,Inglês,Sem problemas,523.5,535.2,566.8,497.2,140.0,200.0,140.0,160.0,180.0,820.0,530.7
210058575154,2,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Centro-Oeste,DF,Brasília,6.0,4.0,D,C,6,10,1650.0,5,0,2,3,1,0,1,0,1,0,0,1,1,2,0,0,1,4,2,1,10,4,1,5,10.0,6.0,Inglês,Sem problemas,616.0,698.8,634.5,654.4,160.0,180.0,140.0,140.0,140.0,760.0,650.9
210059260106,7,Masculino,1,Branca,Brasileiro(a),4,6,Não Respondeu,Não é treineiro,Nordeste,BA,Paulo Afonso,5.0,5.0,D,D,4,7,1485.0,5,0,2,3,1,0,1,1,1,0,0,0,1,2,0,0,0,4,2,1,9,4,1,5,10.0,5.0,Inglês,Sem problemas,538.0,573.6,490.6,597.2,120.0,120.0,80.0,80.0,120.0,520.0,549.8
210061244839,11,Feminino,1,Branca,Brasileiro(a),4,11,Não Respondeu,Não é treineiro,Sudeste,RJ,Niterói,4.0,4.0,F,B,1,1,660.0,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,0,2,8.0,4.0,Espanhol,Sem problemas,428.0,476.6,461.9,410.6,100.0,180.0,120.0,120.0,100.0,620.0,444.3
210061348797,4,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,RN,Alto do Rodrigues,4.0,4.0,C,C,3,3,770.0,3,0,1,2,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,4,2,2,3,8.0,4.0,Espanhol,Sem problemas,446.5,543.7,511.2,491.6,160.0,200.0,160.0,160.0,140.0,820.0,498.2
210059602763,4,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Sul,SC,Joinville,4.0,4.0,D,D,3,3,770.0,3,0,2,3,1,0,1,1,1,0,0,1,1,1,0,0,0,3,0,1,5,5,1,5,8.0,4.0,Espanhol,Sem problemas,533.1,563.5,559.8,430.8,100.0,140.0,100.0,120.0,100.0,560.0,521.8
210058969688,4,Feminino,1,Branca,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Sul,PR,Araucária,4.0,4.0,C,B,4,2,412.5,2,0,1,3,1,0,1,1,1,1,0,1,0,1,0,1,0,4,2,1,9,5,1,4,8.0,4.0,Inglês,Sem problemas,616.0,639.8,615.1,693.5,140.0,200.0,120.0,140.0,160.0,760.0,641.1
210059899842,2,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,MA,São Luís,2.0,3.0,D,B,3,1,220.0,1,0,2,3,1,0,1,1,0,0,0,0,0,1,0,0,0,3,0,1,5,2,1,5,5.0,3.0,Espanhol,Sem problemas,409.4,484.7,454.6,386.3,120.0,160.0,100.0,120.0,80.0,580.0,433.7
210060450358,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,MG,Montes Claros,,5.0,C,B,5,11,2244.0,6,0,3,4,0,1,1,1,1,1,0,1,1,1,0,1,0,4,2,1,9,6,1,7,5.0,5.0,Inglês,Sem problemas,537.8,641.3,584.8,635.5,140.0,180.0,120.0,160.0,140.0,740.0,599.8
210060376460,12,Feminino,2,Parda,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Sudeste,ES,Serra,4.0,3.0,B,B,4,1,165.0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,4,0,1,6,3,0,2,7.0,4.0,Espanhol,Não atendimento ao tipo textual,399.9,407.2,487.6,392.0,0.0,0.0,0.0,0.0,0.0,0.0,421.7
210058575155,3,Masculino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,RN,Acari,4.0,4.0,B,B,4,1,165.0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,0,3,8.0,4.0,Inglês,Sem problemas,593.5,599.8,558.7,674.3,120.0,120.0,120.0,140.0,120.0,620.0,606.6
210059260107,2,Masculino,1,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,CE,Acopiara,4.0,6.0,D,D,3,6,1540.0,5,0,3,4,2,2,1,1,1,0,0,2,0,3,0,1,0,3,1,1,9,5,4,7,10.0,6.0,Espanhol,Sem problemas,491.7,568.0,556.1,653.9,160.0,200.0,200.0,200.0,180.0,940.0,567.4
210061348799,3,Feminino,1,Branca,Brasileiro(a) Naturalizado(a),2,0,Pública,Não é treineiro,Nordeste,CE,Campos Sales,1.0,3.0,B,B,2,1,330.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,4.0,3.0,Espanhol,Sem problemas,520.4,593.1,575.3,548.3,160.0,200.0,160.0,180.0,200.0,900.0,559.3
210059602764,3,Masculino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Centro-Oeste,DF,Brasília,2.0,3.0,B,B,2,3,1155.0,4,2,1,2,0,0,1,1,1,1,0,1,0,1,1,0,0,2,1,1,6,5,0,5,5.0,3.0,Espanhol,Sem problemas,539.4,500.7,461.7,620.9,120.0,200.0,140.0,120.0,200.0,780.0,530.7
210059974505,5,Feminino,1,Preta,Brasileiro(a) Naturalizado(a),4,4,Não Respondeu,Não é treineiro,Sudeste,RJ,Rio de Janeiro,4.0,5.0,B,D,4,1,165.0,1,0,1,2,0,0,1,0,1,0,0,1,0,1,0,0,0,3,0,1,5,3,0,3,9.0,5.0,Inglês,Sem problemas,379.7,502.2,498.1,429.1,100.0,120.0,100.0,80.0,100.0,500.0,452.3
210059899843,5,Feminino,1,Parda,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Nordeste,BA,Salvador,4.0,4.0,B,B,3,2,550.0,2,0,1,2,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,1,4,2,0,3,8.0,4.0,Espanhol,Sem problemas,363.2,396.8,445.1,415.3,80.0,120.0,100.0,100.0,0.0,400.0,405.1
210060450359,3,Feminino,1,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,SP,São Paulo,3.0,4.0,D,C,2,2,825.0,3,0,1,2,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,3,4,0,3,7.0,4.0,Espanhol,Sem problemas,477.8,557.2,605.2,469.4,120.0,120.0,120.0,120.0,140.0,620.0,527.4
210060441022,6,Masculino,1,Branca,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Norte,PA,Belém,4.0,2.0,B,D,2,1,330.0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,5,2,0,1,6.0,4.0,Inglês,Sem problemas,515.5,564.0,585.5,620.2,140.0,160.0,120.0,120.0,160.0,700.0,571.3
210060376453,6,Feminino,1,Branca,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Nordeste,SE,Japaratuba,,4.0,F,B,2,0,0.0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,4,1,0,3,4.0,4.0,Espanhol,Sem problemas,430.7,532.7,521.4,476.1,80.0,160.0,120.0,120.0,160.0,640.0,490.2
210058575148,2,Feminino,1,Parda,Brasileiro(a),3,0,Não Respondeu,É treineiro,Nordeste,BA,Teixeira de Freitas,4.0,3.0,A,B,5,4,594.0,2,0,1,3,1,1,1,0,1,0,0,0,0,1,0,0,0,3,1,1,6,2,2,4,7.0,4.0,Espanhol,Sem problemas,500.1,575.0,539.6,460.2,160.0,200.0,160.0,180.0,160.0,860.0,518.7
210059260100,7,Masculino,0,Preta,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Nordeste,BA,Ibititá,2.0,2.0,A,A,3,1,220.0,1,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,4,1,1,3,4.0,2.0,Espanhol,Sem problemas,559.5,480.7,563.2,528.0,140.0,180.0,120.0,140.0,160.0,740.0,532.8
210061244833,3,Feminino,1,Preta,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Sudeste,MG,Belo Horizonte,3.0,5.0,F,F,4,5,907.5,3,0,1,2,1,0,1,1,1,0,0,1,0,1,0,1,0,4,1,1,8,4,1,3,8.0,5.0,Inglês,Sem problemas,530.0,599.2,579.8,801.0,180.0,180.0,200.0,200.0,180.0,940.0,627.5
210061348786,2,Masculino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,SP,Franco da Rocha,4.0,4.0,C,B,3,3,770.0,3,0,1,2,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,3,3,0,3,8.0,4.0,Inglês,Sem problemas,529.0,543.1,542.9,539.7,120.0,120.0,100.0,100.0,100.0,540.0,538.7
210059602757,5,Feminino,1,Parda,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Sul,SC,Sombrio,1.0,4.0,A,B,5,2,330.0,1,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,3,1,1,4,5.0,4.0,Inglês,Sem problemas,458.0,421.7,485.0,506.6,120.0,120.0,140.0,180.0,180.0,740.0,467.8
210058954716,7,Masculino,1,Parda,Brasileiro(a),4,4,Não Respondeu,Não é treineiro,Nordeste,CE,Caucaia,2.0,4.0,B,B,4,1,165.0,1,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,3,0,1,5,1,1,3,6.0,4.0,Inglês,Sem problemas,554.8,477.6,564.2,560.9,100.0,120.0,120.0,120.0,140.0,600.0,539.4
210060441023,4,Masculino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Nordeste,CE,Itarema,,,D,D,4,3,577.5,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,4,1,0,2,0.0,,Inglês,Sem problemas,583.5,585.2,585.7,665.5,140.0,120.0,160.0,180.0,160.0,760.0,605.0
210060376454,9,Feminino,1,Branca,Brasileiro(a),4,7,Não Respondeu,Não é treineiro,Nordeste,BA,Barreiras,2.0,5.0,C,D,9,6,513.33,2,0,3,4,0,1,1,1,1,0,0,1,0,1,0,0,1,4,1,1,8,4,1,7,7.0,5.0,Espanhol,Sem problemas,550.7,538.3,533.4,640.2,120.0,120.0,120.0,100.0,100.0,560.0,565.7
210059602759,10,Feminino,1,Amarela,Brasileiro(a),4,5,Não Respondeu,Não é treineiro,Nordeste,RN,Natal,3.0,2.0,B,B,2,1,330.0,1,0,1,2,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,1,5,1,0,3,5.0,3.0,Espanhol,Sem problemas,445.1,397.2,509.7,338.7,120.0,140.0,120.0,120.0,40.0,540.0,422.7
