NU_INSCRICAO,tipo_faixa_etaria,tipo_sexo,tipo_estado_civil,tipo_cor_raca,tipo_nacionalidade,tipo_conclusao,ano_de_concusao,tipo_escola,tipo_treineiro,municipio_prova,uf_prova,q01_escolaridade_pai,q02_escolaridade_mae,q03_ocupacao_pai,q04_ocupacao_mae,q05_pessoas_residencia,q06_renda_familiar,q07_empregado_domestico,q08_tem_banheiro,q09_qtd_quartos,q10_tem_carro,q11_tem_motocicleta,q12_tem_geladeira,q13_tem_freezer,q14_tem_maquina_lavar_roupa,q15_tem_maquina_secar_roupa,q17_tem_maquina_lavar_louca,q16_tem_microondas,q18_tem_aspirador_po,q19_tem_tv_cores,q20_tem_dvd,q21_tem_tv_assinatura,q23_tem_telefone_fixo,q22_tem_celular,q24_tem_computador,q25_tem_internet,lingua_estrangeira,status_redacao,nota_cn,nota_ch,nota_lc,nota_mt,nota_red_comp1,nota_red_comp2,nota_red_comp3,nota_red_comp4,nota_red_comp5,nota_redacao
210059589807,3,Feminino,1,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,Maceió,AL,E,E,C,B,3,B,A,B,C,A,A,B,A,A,A,A,A,A,A,A,A,A,B,A,B,Espanhol,Sem problemas,424.2,517.1,494.3,443.0,100.0,120.0,120.0,120.0,100.0,560.0
210058954686,1,Feminino,1,Parda,Brasileiro(a),3,0,Não Respondeu,É treineiro,Salvador,BA,B,H,B,B,2,B,B,B,B,A,A,B,A,A,A,A,A,A,B,B,A,A,B,A,B,Espanhol,Sem problemas,412.2,539.6,513.0,481.2,160.0,200.0,160.0,160.0,200.0,880.0
210061337618,4,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Nova Friburgo,RJ,B,B,B,C,4,C,A,B,C,B,B,B,A,B,A,A,A,A,B,A,A,A,B,A,B,Espanhol,Sem problemas,464.6,555.8,538.0,616.7,140.0,200.0,140.0,160.0,120.0,760.0
210059589797,3,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Águas Formosas,MG,E,H,D,C,5,A,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,B,A,A,Inglês,Sem problemas,492.3,528.3,465.7,391.2,120.0,120.0,80.0,80.0,20.0,420.0
210058941531,2,Masculino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,São Paulo,SP,H,E,F,B,3,A,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,D,A,B,Espanhol,Sem problemas,399.7,405.4,396.8,419.6,80.0,60.0,60.0,80.0,40.0,320.0
210059974470,6,Feminino,1,Parda,Brasileiro(a),4,4,Não Respondeu,Não é treineiro,Belém,PA,C,D,C,B,2,C,A,B,B,A,A,B,A,B,B,A,A,A,A,A,A,A,C,A,B,Inglês,Sem problemas,542.4,623.6,565.5,467.0,120.0,120.0,120.0,120.0,120.0,600.0
210059982340,2,Feminino,1,Parda,Brasileiro(a),3,0,Não Respondeu,É treineiro,Santa Cruz,RN,C,E,A,A,4,B,A,B,C,B,B,B,A,A,A,A,B,A,B,A,A,A,D,A,B,Espanhol,Sem problemas,531.2,580.7,563.7,597.7,120.0,120.0,120.0,120.0,120.0,600.0
210060440995,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Cachoeirinha,RS,E,E,B,B,4,D,A,B,C,B,A,B,A,B,A,A,B,B,C,B,B,A,D,B,B,Espanhol,Sem problemas,456.9,542.7,603.3,543.1,140.0,180.0,140.0,120.0,0.0,580.0
210059246992,13,Masculino,1,Não declarado,Brasileiro(a),4,17,Não Respondeu,Não é treineiro,Belo Horizonte,MG,C,C,C,D,1,C,A,B,C,A,A,B,A,B,A,A,A,A,A,A,A,A,B,B,B,Espanhol,Sem problemas,546.0,606.7,575.4,654.7,120.0,40.0,40.0,100.0,20.0,320.0
210061337620,6,Masculino,1,Parda,Brasileiro(a),4,5,Não Respondeu,Não é treineiro,Pindaré-Mirim,MA,E,F,B,B,4,D,A,C,D,A,C,B,B,B,B,A,A,A,D,A,B,A,E,B,B,Espanhol,Sem problemas,528.3,546.9,575.4,392.1,120.0,120.0,120.0,100.0,0.0,460.0
210059589798,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Piracicaba,SP,D,F,B,B,6,D,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,A,B,B,B,Inglês,Sem problemas,393.1,467.5,393.0,468.2,160.0,180.0,160.0,180.0,200.0,880.0
210058941533,4,Masculino,1,Amarela,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Icó,CE,B,B,B,C,5,B,A,B,C,A,A,B,A,A,A,A,A,A,A,A,A,A,D,A,A,Espanhol,Sem problemas,358.3,448.9,414.1,404.4,120.0,120.0,100.0,120.0,60.0,520.0
210058573841,5,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Bananeiras,PB,B,C,A,A,5,B,A,B,C,B,A,B,A,A,A,A,A,A,B,A,A,A,D,A,B,Espanhol,Sem problemas,397.2,551.1,520.8,378.3,120.0,120.0,80.0,120.0,100.0,540.0
210061337632,2,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Caxias do Sul,RS,H,E,C,B,4,D,A,B,C,A,A,B,A,B,A,A,A,B,B,A,A,A,C,B,B,Inglês,Sem problemas,424.6,557.7,563.1,570.3,140.0,140.0,120.0,160.0,140.0,700.0
210059974476,5,Feminino,1,Parda,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Ilhéus,BA,E,D,B,B,4,B,A,B,C,A,A,B,A,B,A,A,B,A,C,A,A,A,C,A,B,Inglês,Sem problemas,540.6,533.1,595.8,544.0,120.0,160.0,120.0,140.0,100.0,640.0
210059982346,11,Masculino,1,Preta,Brasileiro(a),4,11,Não Respondeu,Não é treineiro,Garanhuns,PE,E,C,C,B,4,E,A,B,D,A,B,B,A,A,A,A,A,A,C,A,A,B,E,B,B,Inglês,Sem problemas,677.9,643.7,669.6,781.5,160.0,200.0,200.0,180.0,160.0,900.0
210060441001,3,Masculino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Ocara,CE,A,C,A,A,3,B,A,B,C,A,B,B,A,B,A,A,A,A,B,A,A,A,C,A,B,Inglês,Sem problemas,515.8,596.6,483.4,528.3,100.0,100.0,100.0,120.0,40.0,460.0
210060376433,4,Feminino,1,Parda,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Campo Grande,MS,E,D,C,B,4,F,A,B,C,B,A,B,B,A,A,A,A,A,B,A,A,A,E,B,B,Espanhol,Sem problemas,661.0,702.7,598.8,670.4,160.0,200.0,200.0,200.0,200.0,960.0
210058573842,4,Masculino,1,Branca,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Cariacica,ES,E,F,C,E,3,C,A,B,C,A,A,B,A,A,A,A,B,A,B,A,A,A,C,B,B,Inglês,Sem problemas,538.2,484.4,478.9,427.7,80.0,140.0,120.0,80.0,100.0,520.0
210061244813,4,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Canoas,RS,H,E,F,B,2,B,A,B,C,A,B,B,B,B,B,A,B,A,B,A,A,A,C,B,B,Espanhol,Sem problemas,476.2,527.7,465.5,427.6,80.0,160.0,120.0,80.0,80.0,520.0
210061337634,4,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Mariana,MG,E,E,F,B,3,C,A,B,C,A,A,B,A,A,A,A,A,A,A,A,A,A,C,A,A,Espanhol,Sem problemas,491.7,458.3,409.2,445.5,140.0,180.0,140.0,180.0,120.0,760.0
210059589803,12,Masculino,1,Preta,Brasileiro(a),4,14,Não Respondeu,Não é treineiro,Brasília,DF,E,E,D,B,6,F,A,B,D,B,A,B,A,B,A,A,B,A,C,A,A,A,E,C,B,Espanhol,Sem problemas,604.2,634.1,596.0,623.8,120.0,180.0,120.0,140.0,120.0,680.0
210058954678,8,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Taperoá,PB,B,B,A,A,6,B,A,A,C,A,B,B,A,A,A,A,A,A,B,A,A,A,C,A,B,Espanhol,Sem problemas,426.4,537.6,508.6,558.6,140.0,200.0,120.0,120.0,140.0,720.0
210059974477,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,São José dos Pinhais,PR,E,E,C,B,4,C,A,C,D,B,B,B,A,B,A,A,B,A,A,A,A,A,C,B,B,Espanhol,Sem problemas,526.3,559.6,537.6,433.5,80.0,180.0,120.0,160.0,160.0,700.0
210059982347,10,Masculino,1,Parda,Brasileiro(a),4,8,Não Respondeu,Não é treineiro,Cajazeiras,PB,B,B,A,B,1,A,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,B,A,B,Espanhol,Sem problemas,474.3,600.8,545.9,483.1,160.0,200.0,200.0,180.0,200.0,940.0
210060376434,1,Masculino,1,Branca,Brasileiro(a),3,0,Não Respondeu,É treineiro,Maringá,PR,E,E,B,B,3,D,A,B,D,A,A,B,B,B,A,A,B,B,B,A,B,A,D,C,B,Inglês,Em Branco,523.1,429.7,378.0,477.6,0.0,0.0,0.0,0.0,0.0,0.0
210059246999,3,Feminino,1,Preta,Brasileiro(a) Naturalizado(a),2,0,Pública,Não é treineiro,Açailândia,MA,E,E,C,D,3,C,A,C,D,A,B,B,B,A,A,A,A,A,B,A,A,A,D,A,B,Inglês,Sem problemas,537.8,639.2,554.9,524.2,120.0,180.0,120.0,140.0,80.0,640.0
210061244814,2,Feminino,1,Parda,Brasileiro(a),2,0,Privada,Não é treineiro,Osasco,SP,H,E,F,F,2,D,A,B,C,A,A,B,A,B,A,A,B,B,C,B,B,B,C,B,B,Inglês,Sem problemas,503.0,548.7,492.5,514.0,120.0,160.0,140.0,100.0,100.0,620.0
210061337637,1,Feminino,1,Parda,Não informado,4,0,Não Respondeu,Não é treineiro,Sobral,CE,E,E,D,B,4,B,A,B,D,A,B,B,A,A,A,A,B,A,B,A,A,A,C,A,B,Espanhol,Sem problemas,336.1,537.6,464.5,556.5,160.0,180.0,140.0,160.0,160.0,800.0
210058954680,4,Feminino,1,Indígena,Brasileiro(a),2,0,Pública,Não é treineiro,Manaus,AM,H,H,E,B,10,E,A,E,E,A,A,E,B,B,A,A,A,A,E,A,B,A,B,A,B,Espanhol,Cópia Texto Motivador,465.7,569.5,523.6,501.7,0.0,0.0,0.0,0.0,0.0,0.0
210059589804,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Campinas,SP,C,E,B,B,5,E,A,C,D,A,A,B,B,B,A,A,B,B,B,B,A,A,E,B,B,Inglês,Sem problemas,541.0,559.4,579.0,701.3,160.0,180.0,160.0,160.0,180.0,840.0
210060441003,6,Feminino,1,Branca,Brasileiro(a),4,4,Não Respondeu,Não é treineiro,Barra Bonita,SP,E,D,C,B,2,C,A,B,C,B,B,B,B,B,A,A,A,A,B,A,A,B,C,A,B,Inglês,Sem problemas,506.8,556.4,569.1,400.0,120.0,160.0,120.0,120.0,160.0,680.0
210058573843,13,Feminino,1,Preta,Brasileiro(a),4,17,Não Respondeu,Não é treineiro,Mogi das Cruzes,SP,B,C,C,B,5,E,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,C,A,B,Espanhol,Sem problemas,478.6,536.6,433.2,450.0,100.0,80.0,60.0,80.0,0.0,320.0
210059247000,5,Masculino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Ananindeua,PA,E,H,D,B,4,E,A,C,D,A,A,B,A,A,A,A,A,A,B,A,A,A,E,B,B,Inglês,Sem problemas,399.3,368.1,409.2,463.1,100.0,120.0,120.0,100.0,100.0,540.0
210061244815,10,Masculino,1,Parda,Brasileiro(a) Naturalizado(a),4,8,Não Respondeu,Não é treineiro,Macapá,AP,A,B,B,B,4,C,A,B,C,B,B,B,A,B,A,A,A,A,B,A,A,A,C,B,B,Inglês,Sem problemas,398.9,503.3,534.1,678.2,120.0,100.0,100.0,120.0,80.0,520.0
210061337640,3,Masculino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Lagarto,SE,C,E,B,B,3,B,A,B,C,B,B,B,B,B,A,A,B,A,B,A,A,A,B,A,B,Espanhol,Sem problemas,537.9,457.5,459.4,414.1,120.0,160.0,100.0,120.0,120.0,620.0
210059589805,5,Masculino,1,Preta,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Belém,PA,E,E,B,B,3,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,D,A,B,Espanhol,Sem problemas,419.3,460.7,439.0,355.9,120.0,120.0,120.0,140.0,100.0,600.0
210058954682,10,Masculino,1,Parda,Brasileiro(a),4,8,Não Respondeu,Não é treineiro,Guarulhos,SP,B,C,D,D,3,C,A,C,C,B,A,B,B,B,A,A,B,A,D,A,B,A,D,B,B,Inglês,Sem problemas,630.9,662.2,613.9,566.7,160.0,200.0,180.0,160.0,160.0,860.0
210059974479,5,Feminino,1,Parda,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Balsas,MA,D,E,B,B,7,C,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,A,C,B,B,Espanhol,Sem problemas,560.7,608.6,608.9,492.3,120.0,100.0,80.0,120.0,80.0,500.0
210059982349,3,Masculino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Canoas,RS,F,E,C,B,2,D,A,B,B,A,A,B,B,B,A,A,A,A,B,A,A,A,B,A,B,Espanhol,Em Branco,457.6,444.3,507.8,510.7,0.0,0.0,0.0,0.0,0.0,0.0
210060441004,8,Feminino,1,Parda,Brasileiro(a),4,6,Não Respondeu,Não é treineiro,Maceió,AL,E,C,C,B,6,D,A,B,C,A,B,B,B,A,A,A,A,A,B,A,A,A,C,B,B,Espanhol,Sem problemas,409.8,665.3,615.9,731.7,160.0,200.0,160.0,180.0,180.0,880.0
210059247001,3,Masculino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Nossa Senhora do Socorro,SE,B,C,B,B,5,D,A,B,C,B,B,B,B,B,A,A,B,A,C,A,A,A,E,A,B,Inglês,Sem problemas,518.6,578.1,527.3,647.2,120.0,160.0,100.0,120.0,120.0,620.0
210060440996,5,Masculino,1,Parda,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Belém,PA,D,E,C,B,4,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,C,A,A,Espanhol,Sem problemas,425.2,506.2,467.0,456.8,160.0,140.0,140.0,160.0,160.0,760.0
210060376428,3,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Camaragibe,PE,D,C,D,B,5,C,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,A,D,A,B,Inglês,Sem problemas,445.2,456.0,566.1,485.1,160.0,120.0,120.0,160.0,160.0,720.0
210061244808,5,Feminino,1,Não declarado,Brasileiro(a),2,0,Pública,Não é treineiro,Salvador,BA,G,E,D,D,5,G,A,C,C,A,A,B,B,B,A,A,A,A,C,A,A,A,D,A,B,Espanhol,Sem problemas,570.3,607.5,609.9,676.6,180.0,200.0,200.0,200.0,200.0,980.0
210061337623,12,Masculino,1,Branca,Brasileiro(a),4,13,Não Respondeu,Não é treineiro,Fortaleza,CE,H,B,F,B,2,B,A,C,C,A,A,B,A,B,A,A,B,A,C,A,A,A,C,A,A,Espanhol,Sem problemas,510.5,466.4,409.3,357.1,140.0,180.0,140.0,180.0,180.0,820.0
210059589799,5,Feminino,1,Parda,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Goiana,PE,F,E,C,B,2,A,A,C,C,A,B,B,B,A,A,A,A,A,C,A,A,A,C,A,B,Inglês,Sem problemas,436.3,347.1,460.4,374.9,140.0,140.0,120.0,100.0,20.0,520.0
210058954668,3,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Redenção,PA,D,C,B,C,3,B,A,B,D,B,B,B,A,B,A,A,B,A,B,A,A,A,D,A,B,Inglês,Sem problemas,523.1,571.7,508.8,609.8,200.0,200.0,180.0,200.0,200.0,980.0
210059974472,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Pelotas,RS,D,D,C,C,3,E,A,B,C,B,A,B,A,B,A,A,B,A,B,A,A,A,D,B,B,Inglês,Sem problemas,573.8,609.8,594.1,761.0,160.0,200.0,180.0,200.0,200.0,940.0
210059982342,3,Masculino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Contagem,MG,D,E,B,D,4,E,A,C,D,B,A,B,B,B,A,A,B,A,B,A,B,A,E,B,B,Inglês,Sem problemas,612.2,625.4,600.2,729.1,160.0,200.0,160.0,180.0,200.0,900.0
210060440997,4,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Abaetetuba,PA,A,B,F,B,3,B,A,B,C,A,B,B,A,A,A,A,A,A,A,A,A,A,C,A,B,Espanhol,Sem problemas,356.9,457.2,468.6,425.2,100.0,160.0,120.0,120.0,180.0,680.0
210058573838,7,Feminino,1,Preta,Brasileiro(a),4,5,Não Respondeu,Não é treineiro,Belford Roxo,RJ,D,C,D,C,2,C,A,C,C,A,A,B,B,B,A,A,A,A,A,A,A,B,C,B,B,Inglês,Sem problemas,557.4,523.3,586.3,476.6,120.0,120.0,120.0,100.0,120.0,580.0
210060376429,3,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Fortaleza,CE,D,D,B,B,4,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,B,A,B,Inglês,Sem problemas,542.5,600.2,565.3,683.8,160.0,200.0,180.0,160.0,200.0,900.0
210058954672,7,Feminino,1,Preta,Brasileiro(a),4,5,Não Respondeu,Não é treineiro,Salvador,BA,E,D,B,B,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,C,A,B,Espanhol,Sem problemas,415.2,513.2,436.0,490.9,120.0,120.0,100.0,100.0,0.0,440.0
210059982344,9,Feminino,2,Parda,Brasileiro(a),4,7,Não Respondeu,Não é treineiro,São Bento do Una,PE,A,A,C,C,4,B,A,B,C,A,A,B,B,A,A,A,A,A,B,A,A,A,C,A,B,Espanhol,Sem problemas,497.8,592.4,532.9,643.6,160.0,200.0,160.0,180.0,200.0,900.0
210058573840,5,Masculino,1,Parda,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Caetité,BA,B,E,B,C,3,B,A,C,D,A,A,B,B,A,A,A,B,A,B,A,A,A,D,B,B,Inglês,Sem problemas,571.8,626.9,584.0,616.4,160.0,200.0,160.0,180.0,180.0,880.0
210059246996,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Santa Maria de Jetibá,ES,B,B,F,B,3,C,A,B,D,A,B,B,B,A,A,A,B,A,B,B,A,A,D,B,B,Espanhol,Sem problemas,505.1,567.3,548.1,541.8,160.0,200.0,160.0,200.0,200.0,920.0
210061244811,3,Masculino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Eusébio,CE,D,E,C,D,4,C,A,B,C,A,A,B,A,B,B,A,A,B,B,A,A,A,D,B,B,Inglês,Sem problemas,626.4,691.7,646.9,764.0,160.0,200.0,160.0,180.0,200.0,900.0
210059589801,5,Feminino,1,Branca,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Contagem,MG,D,E,F,B,4,B,A,B,B,A,A,B,A,B,A,A,B,B,B,A,A,A,E,B,B,Inglês,Sem problemas,470.0,569.8,569.7,485.1,140.0,160.0,160.0,120.0,120.0,700.0
210059974475,9,Feminino,1,Parda,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Belo Horizonte,MG,H,H,B,B,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,C,A,B,Espanhol,Sem problemas,452.4,533.5,509.0,355.6,80.0,120.0,120.0,100.0,20.0,440.0
210060441000,11,Masculino,1,Parda,Brasileiro(a),4,7,Não Respondeu,Não é treineiro,Estreito,MA,B,E,A,A,2,C,A,B,C,A,B,B,A,B,A,A,A,A,B,A,A,A,C,C,B,Inglês,Sem problemas,481.4,536.2,548.2,523.2,120.0,160.0,140.0,160.0,140.0,720.0
210059246994,14,Feminino,1,Parda,Brasileiro(a),4,17,Não Respondeu,Não é treineiro,Rio de Janeiro,RJ,F,A,E,A,4,C,A,B,B,B,A,B,B,A,A,A,B,A,B,B,B,A,E,A,B,Espanhol,Sem problemas,428.7,531.1,438.2,482.1,120.0,140.0,120.0,100.0,160.0,640.0
210061337625,4,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Belo Horizonte,MG,E,E,B,B,2,D,A,C,D,A,A,B,B,B,B,A,A,B,B,A,A,A,C,B,B,Inglês,Sem problemas,387.1,537.1,559.3,599.2,120.0,200.0,120.0,160.0,160.0,760.0
210058954670,7,Feminino,1,Parda,Brasileiro(a),4,4,Não Respondeu,Não é treineiro,Acarape,CE,C,D,A,B,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,B,Espanhol,Sem problemas,490.6,512.4,562.4,512.9,160.0,160.0,120.0,140.0,120.0,700.0
